Section Name,Section Abbreviation,Date,Name,Position,Ad1,Ad2,Ad3,Ad4,Ad5,Ad6
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"LI, YUANPEI, PHD",ASSOCIATE PROFESSOR,COMPREHENSIVE CANCER CENTER,DEPARTMENT OF BIOCHEMISTRY AND MOLECULAR MEDICINE,UNIVERSITY OF CALIFORNIA DAVIS,"SACRAMENTO, CA, 95817",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"LIN, HUI-KUAN, PHD*",ANDERSON DISCOVERY PROFESSOR,DEPARTMENT OF CANCER BIOLOGY,PROSTATE CANCER CENTER OF EXCELLENCE,WAKE FOREST UNIVERSITY,"WINSTON-SALEM, NC, 27157",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"LOCKMAN, PAUL R, PHD",ASSOCIATE DIRECTOR FOR TRANSLATIONAL RESEARCH,PROFESSOR AND THE DOUGLAS GLOVER ENDOWED CHAIR,DEPARTMENT OF BASIC PHARMACEUTICAL SCIENCES,WEST VIRGINIA UNIVERSITY HEALTH SCIENCES CENTER,"MORGANTOWN, WV, 79106",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"LOPEZ-BERESTEIN, GABRIEL, MD",PROFESSOR,DIVISION OF CANCER MEDICINE,DEPARTMENT OF EXPERIMENTAL THERAPEUTICS,UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,"HOUSTON, TX, 77230",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"NASSAR, NICOLAS, PHD*",ASSOCIATE PROFESSOR,"MEMBER, DIVISION OF EXPERIMENTAL HEMATOLOGY",AND CANCER BIOLOGY,DEPARTMENT OF PEDIATRICS,CINCINNATI CHILDREN'S HOSPITAL,"CINCINNATI, OH, 45206",
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"O'REGAN, RUTH, MD",CHARLES A. DEWEY PROFESSOR OF MEDICINE,DEPARTMENT OF MEDICINE,UNIVERSITY OF ROCHESTER,"ROCHESTER, NY, 14642",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"OLENYUK, BOGDAN, PHD",PROFESSOR,DIVISION OF CHEMISTRY AND CHEMICAL BIOLOGY,PROTEOGENOMICS RESEARCH INSTITUTE,FOR SYSTEMS MEDICINE,"LA JOLLA, CA, 92037",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"PERUZZI, PIER PAOLO, PHD, MD*",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROSURGERY,BRIGHAM AND WOMEN'S HOSPITAL,"BOSTON, MA, 02115",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"PIAZZA, GARY A, PHD*",W.W. WALKER ENDOWED PROFESSOR,DEPARTMENT OF DRUG DISCOVERY RESEARCH CENTER,MITCHELL CANCER INSTITUTE,UNIVERSITY OF SOUTH ALABAMA,"MOBILE, AL, 36604",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"SAHIN, OZGUR, PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF DRUG DISCOVERY AND,BIOMEDICAL SCIENCES,UNIVERSITY OF SOUTH CAROLINA,"COLUMBIA, SC, 29208",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"SAYOUR, ELIAS, MD, PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF NEUROSURGERY AND PEDIATRICS,UNIVERSITY OF FLORIDA,"GAINESVILLE, FL, 32608",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"SIZEMORE, GINA MARIE, PHD*",ASSISTANT  PROFESSOR,DEPARTMENT OF RADIATION ONCOLOGY,OHIO STATE UNIVERSITY,"COLUMBUS, OH, 43210",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"TAN, CHALET, PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF PHARMACEUTICS AND DRUG DELIVERY,UNIVERSITY OF MISSISSIPPI,"UNIVERSITY, MS, 38677",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"TAN, MING TONY, PHD*",PROFESSOR AND CHAIR,DEPARTMENT OF BIOSTATISTICS,BIOINFORMATICS AND BIOMATHEMATICS,GEORGETOWN UNIVERSITY ,"WASHINGTON, DC, 20057",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"THOMAS, SUFI M, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF OTOLARYNGOLOGY-HEAD AND NECK SURGERY,UNIVERSITY OF KANSAS MEDICAL CENTER,"KANSAS CITY, KS, 66160",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"TREVINO, JOSE G, MD",ASSOCIATE PROFESSOR,DIVISION OF SURGICAL ONCOLOGY,DEPARTMENT OF SURGERY,VIRGINIA COMMONWEALTH UNIVERSITY,"RICHMOND, VA, 23298",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"TURCHI, JOHN J., PHD*",PROFESSOR,DIVISION OF HEMATOLOGY AND ONCOLOGY,"DEPARTMENT OF MEDICINE, BIOCHEMISTRY AND",MOLECULAR BIOLOGY,INDIANA UNIVERSITY,"INDIANAPOLIS, IN, 46202",
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"VERMEER, PAOLA DRAPKIN, PHD*",ASSISTANT SCIENTIST,SANFORD RESEARCH,UNIVERSITY OF SOUTH DAKOTA,"SIOUX FALLS, SD, 57069",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"WITKIEWICZ, AGNIESZKA, MD",DIRECTOR OF CENTER FOR PERSONALIZED MEDICINE,"CHIEF FOR RESEARCH, DEPARTMENT OF PATHOLOGY",ROSWELL PARK CANCER INSTITUTE,"BUFFALO, NY, 14263",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"XI, YAGUANG, MD, PHD*",PROFESSOR AND VICE CHAIR FOR RESEARCH,DEPARTMENT OF GENETICS,STANLEY S. SCOTT CANCER CENTER,LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER,"NEW ORLEANS, LA, 70112",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"YANG, HU, PHD*",PROFESSOR,DEPARTMENT OF CHEMICAL ,AND BIOCHEMICAL ENGINEERING,MISSOURI UNIVERSITY OF SCIENCE AND TECHNOLOGY,"ROLLA, MO, 65409",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"YOON, KARINA J, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PHARMACOLOGY AND TOXICOLOGY,UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM, AL, 35294",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"ZI, XIAOLIN, MD, PHD*",PROFESSOR,DEPARTMENTS OF UROLOGY AND PHARMACOLOGY,DIRECTOR OF UROLOGICAL RESEARCH,SCHOOL OF MEDICINE,UNIVERSITY OF CALIFORNIA AT IRVINE,"IRVINE, CA, 92697",
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"DONATO, NICHOLAS J, PHD",SCIENTIFIC REVIEW OFFICER,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA, MD, 20892",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,10/28/21 - 10/29/21,"BROWN, BRIANA",EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,ONCOLOGY 2 TRANSLATIONAL CLINICAL IRG,"BETHESDA, MD, 20817",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"KIPPS, THOMAS J, MD, PHD",DISTINGUISHED PROFESSOR OF MEDICINE,MOORES CANCER CENTER,"UNIVERSITY OF CALIFORNIA, SAN DIEGO","LA JOLLA, CA, 92093",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"AHMED, ATIQUE, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF NEUROLOGICAL SURGERY,FEINBERG SCHOOL OF MEDICINE,NORTHWESTERN UNIVERSITY,"CHICAGO, IL, 60611",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"BIALKOWSKA, AGNIESZKA BEATA, PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF MEDICINE,STONY BROOK UNIVERSITY,"STONY BROOK, NY, 11794",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"CAREW, JENNIFER S, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF MEDICINE,UNIVERSITY OF ARIZONA CANCER CENTER,"TUCSON, AZ, 85724",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"CHANDRA, JOYA, PHD*",ASSOCIATE PROFESSOR,DIVISION OF PEDIATRICS,UNIVERSITY OF TEXAS M.D. ANDERSON CANCER CENTER,"HOUSTON, TX, 77030",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"CHEN, JIANJUN, PHD",PROFESSOR AND CHAIR,DEPARTMENT OF SYSTEMS BIOLOGY,BECKMAN RESEARCH INSTITUTE OF CITY OF HOPE,"DUARTE, CA, 91016",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"CHHEDA, MILAN GIRISH, MD*",ASSISTANT PROFESSOR,DEPARTMENT OF MEDICINE,DIVISION OF ONCOLOGY,DEPARTMENT OF NEUROLOGY,WASHINGTON UNIVERSITY MEDICAL SCHOOL,"ST. LOUIS, MO, 63110",
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"CLARKE, ROBERT R, PHD, DSC*",PROFESSOR,"DEPARTMENTS OF BIOCHEMISTRY, MOLECULAR BIOLOGY AND",BIOPHYSICS,UNIVERSITY OF MINNESOTA,"AUSTIN, MN, 55912",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"COLSON, YOLONDA L, MD, PHD",PROFESSOR,DIVISION OF THORACIC SURGERY,DEPARTMENT OF SURGERY,MASSACHUSETTS GENERAL HOSPITAL,"BOSTON, MA, 02115",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"DANINO, TAL, PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOMEDICAL ENGINEERING,COLUMBIA UNIVERSITY,"NEW YORK, NY, 10027",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"DHAWAN, PUNITA, PHD*",PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND MOLECULAR BIOLOGY,UNIVERSITY OF NEBRASKA MEDICAL CENTER,"OMAHA, NE, 68198",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"DIFEO, ANALISA, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF PATHOLOGY AND ,OBSTETRICS AND GYNECOLOGY ,UNIVERSITY OF MICHIGAN MEDICAL SCHOOL,"ANN ARBOR, MI, 48109",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"DONAHUE, TIMOTHY R, MD*",PROFESSOR OF SURGERY AND MOLECULAR &amp; MEDICAL PHARMACOLOGY,"CHIEF, DIVISION OF SURGICAL ONCOLOGY","VICE CHAIR, SURGICAL CANCER CARE",DAVID GEFFEN SCHOOL OF MEDICINE AT UCLA,"LOS ANGELES, CA, 90095",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"ELLIS, LEIGH, PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF MEDICINE,CEDARS-SINAI MEDICAL CENTER,"LOS ANGELES, CA, 90048",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"GANESAN, SHRIDAR, MD, PHD",ASSOCIATE PROFESSOR OF MEDICINE AND PHARMACOLOGY,ASSOCIATE DIRECTOR FOR TRANSLATIONAL SCIENCE,RUTGERS CANCER INSTITUTE OF NEW JERSEY,"NEW BRUNSWICK, NJ, 08901",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"GERMAIN, DORIS A, PHD",PROFESSOR,DIVISION OF HEMATOLOGY AND ONCOLOGY,DEPARTMENT OF MEDICINE,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,TISCH CANCER INSTITUTE,"NEW YORK, NY, 10029",
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"GROMEIER, MATTHIAS, MD",PROFESSOR,DEPARTMENT OF NEUROSURGERY,PRESTON ROBERT TISCH BRAIN TUMOR CENTER,DUKE CANCER INSTITUTE,DUKE UNIVERSITY MEDICAL CENTER,"DURHAM, NC, 27710",
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"JIMENO, ANTONIO, MD, PHD",PROFESSOR OF MEDICINE,DIVISION OF MEDICAL ONCOLOGY,SCHOOL OF MEDICINE,"UNIVERSITY OF COLORADO, DENVER","AURORA, CO, 80045",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"KAIPPARETTU, BENNY ABRAHAM, PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF MOLECULAR AND HUMAN GENETICS,BAYLOR COLLEGE OF MEDICINE,"HOUSTON, TX, 77030",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"KAKAR, SHAM S, PHD*",PROFESSOR,"DEPARTMENTS OF PHYSIOLOGY AND BIOPHYSICS,","MEDICINE, AND BIOCHEMISTRY AND MOLECULAR BIOLOGY",SCHOOL OF MEDICINE,UNIVERSITY OF LOUISVILLE,"LOUISVILLE, KY, 40202",
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"KIM, JAMES, MD, PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF INTERNAL MEDICINE,DIVISION OF HEMATOLOGY-ONCOLOGY,UT SOUTHWESTERN MEDICAL CENTER,"DALLAS, TX, 75390",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"LI, YUANPEI, PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF BIOCHEMISTRY AND MOLECULAR MEDICINE,UC DAVIS COMPREHENSIVE CANCER CENTER,"SACRAMENTO, CA, 95817",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"LI, FENG, PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF DRUG DISCOVERY AND DEVELOPMENT,AUBURN UNIVERSITY,HARRISON SCHOOL OF PHARMACY,"AUBURN, AL, 36849",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"LOCKMAN, PAUL R, PHD*",PROFESSOR AND THE DOUGLAS GLOVER ENDOWED CHAIR,DEPARTMENT OF BASIC PHARMACEUTICAL SCIENCES,SCHOOL OF PHARMACY,ASSOCIATE DIRECTOR FOR TRANSLATIONAL RESEARCH,WEST VIRGINIA UNIVERSITY HEALTH SCIENCES CENTER,"MORGANTOWN, WV, 79106",
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"LOPEZ-BERESTEIN, GABRIEL, MD",PROFESSOR,DIVISION OF CANCER MEDICINE,DEPARTMENT OF EXPERIMENTAL THERAPEUTICS,UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,"HOUSTON, TX, 77230",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"LU, BO, PHD, MD*",INGRAM ASSOCIATE PROFESSOR,DIVISION OF MOLECULAR RADIATION BIOLOGY,JEFFERSON MEDICAL COLLEGE,"PHILADELPHIA, PA, 19107",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"MERCHAN, JAIME R, MD",ASSOCIATE PROFESSOR OF MEDICINE,"DIRECTOR, PHASE I PROGRAM",DIVISION OF HEMATOLOGY ONCOLOGY,MILLER SCHOOL OF MEDICINE,UNIVERSITY OF MIAMI ,"MIAMI, FL, 33136",
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"NAGALO, BOLNI MARIUS, PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF HEMATOLOGY AND ONCOLOGY,MAYO CLINIC,"ROCHESTER, MN, 55902",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"O'REGAN, RUTH, MD",CHARLES A. DEWEY PROFESSOR OF MEDICINE,DEPARTMENT OF MEDICINE,UNIVERSITY OF ROCHESTER,"ROCHESTER, NY, 14642",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"OLENYUK, BOGDAN, PHD",PROFESSOR,DIVISION OF CHEMISTRY AND CHEMICAL BIOLOGY,PROTEOGENOMICS RESEARCH INSTITUTE,FOR SYSTEMS MEDICINE,"LA JOLLA, CA, 92037",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"PERUZZI, PIER PAOLO, PHD, MD*",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROSURGERY,BRIGHAM AND WOMEN'S HOSPITAL,"BOSTON, MA, 02115",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"SALEM, ALIASGER K, PHD",BIGHLEY PROFESSOR AND HEAD,DEPARTMENT OF PHARMACEUTICAL SCIENCES AND ,EXPERIMENTAL THERAPEUTICS,COLLEGE OF PHARMACY,UNIVERSITY OF IOWA,"IOWA CITY, IA, 52242",
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"SAYOUR, ELIAS, MD, PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF NEUROSURGERY AND PEDIATRICS,UNIVERSITY OF FLORIDA,"GAINESVILLE, FL, 32608",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"SHYR, YU, PHD*",PROFESSOR AND HAROLD L. MOSES CHAIR,"DEPTARTMENTS OF BIOSTATISTICS, CANCER BIOLOGY",AND BIOMEDICAL INFORMATICS,VANDERBILT UNIVERSITY SCHOOL OF MEDICINE,"NASHVILLE, TN, 37232",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"SOLIT, DAVID B, MD",GEOFFREY BEENE CHAIR IN CANCER RESEARCH,"DIRECTOR, CENTER FOR MOLECULAR ONCOLOGY",DEPARTMENT OF MEDICINE,MEMORIAL SLOAN-KETTERING CANCER CENTER,"NEW YORK, NY, 10065",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"SUN, LUZHE, PHD*",PROFESSOR,DEPARTMENT OF CELL SYSTEMS AND ANATOMY,ASSOCIATE DIRECTOR FOR BASIC RESEARCH,THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,AT SAN ANTONIO,"SAN ANTONIO, TX, 78229",
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"TAN, CHALET, PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF PHARMACEUTICS AND DRUG DELIVERY,UNIVERSITY OF MISSISSIPPI,"UNIVERSITY, MS, 38677",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"TEACHEY, DAVID T, MD",ASSOCIATE PROFESSOR OF PEDIATRICS,DIVISIONS OF HEMATOLOGY AND ONCOLOGY,CHILDREN'S HOSPITAL OF PHILADELPHIA,SCHOOL OF MEDICINE,UNIVERSITY OF PENNSYLVANIA ,"PHILADELPHIA, PA, 19104",
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"THOMAS, SUFI M, PHD",ASSOCIATE PROFESSOR,DEPARTMENT OF OTOLARYNGOLOGY-HEAD AND NECK SURGERY,UNIVERSITY OF KANSAS MEDICAL CENTER,"KANSAS CITY, KS, 66160",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"TREVINO, JOSE G, MD",ASSOCIATE PROFESSOR,DIVISION OF SURGICAL ONCOLOGY,DEPARTMENT OF SURGERY,VIRGINIA COMMONWEALTH UNIVERSITY,"RICHMOND, VA, 23298",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"TURCHI, JOHN J, PHD*",PROFESSOR,DIVISION OF HEMATOLOGY AND ONCOLOGY,"DEPARTMENT OF MEDICINE, BIOCHEMISTRY AND",MOLECULAR BIOLOGY,INDIANA UNIVERSITY,"INDIANAPOLIS, IN, 46202",
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"WITKIEWICZ, AGNIESZKA, MD*",PROFESSOR OF PATHOLOGY &amp; ONCOLOGY,DIRECTOR OF CENTER FOR PERSONALIZED MEDICINE,DIRECTOR OF PATHOLOGY NETWORK SHARED RESOURCE,"CHIEF FOR RESEARCH, DEPARTMENT OF PATHOLOGY",ROSWELL PARK CANCER INSTITUTE,"BUFFALO, NY, 14263",
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"XI, YAGUANG, MD, PHD*",PROFESSOR AND VICE CHAIR FOR RESEARCH,DEPARTMENT OF GENETICS,STANLEY S. SCOTT CANCER CENTER,LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER,"NEW ORLEANS, LA, 70112",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"YANG, HU, PHD*",PROFESSOR,DEPARTMENT OF CHEMICAL AND BIOCHEMICAL ENGINEERING,MISSOURI UNIVERSITY OF SCIENCE AND TECHNOLOGY,"ROLLA, MO, 65409",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"YATES, CLAYTON, PHD*",PROFESSOR,DEPARTMENT OF BIOLOGY AND,CENTER FOR CANCER RESEARCH,TUSKEGEE UNIVERSITY,"TUSKEGEE, AL, 36088",,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"YOON, KARINA J, PHD*",ASSOCIATE PROFESSOR,DEPARTMENT OF PHARMACOLOGY AND TOXICOLOGY,UNIVERSITY OF ALABAMA AT BIRMINGHAM,"BIRMINGHAM, AL, 35294",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"ZI, XIAOLIN, MD, PHD*",PROFESSOR OF UROLOGY AND PHARMACOLOGY,DEPARTMENTS OF UROLOGY AND PHARMACOLOGY,DIRECTOR OF UROLOGICAL RESEARCH,SCHOOL OF MEDICINE,UNIVERSITY OF CALIFORNIA AT IRVINE,"IRVINE, CA, 92697",
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"DONATO, NICHOLAS J, PHD",SCIENTIFIC REVIEW OFFICER,CENTER FOR SCIENTIFIC REVIEW,NATIONAL INSTITUTES OF HEALTH,"BETHESDA, MD, 20892",,,
DEVELOPMENTAL THERAPEUTICS STUDY SECTION,DT,06/24/21 - 06/25/21,"BROWN, BRIANA",EXTRAMURAL SUPPORT ASSISTANT,CENTER FOR SCIENTIFIC REVIEW,ONCOLOGY 2 TRANSLATIONAL CLINICAL IRG,"BETHESDA, MD, 20817",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,02/10/22 - 02/11/22,"CHEN, PENG, PHD",PROFESSOR,DEPARTMENT OF CHEMISTRY ,AND CHEMICAL BIOLOGY,CORNELL UNIVERSITY,"ITHACA, NY, 14853",,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,02/10/22 - 02/11/22,"ARROYO CURRAS, NETZAHUALCOYOTL, BS, PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF PHARMACOLOGY,AND MOLECULAR SCIENCES,THE JOHNS HOPKINS UNIVERSITY,"BALTIMORE, MD, 21205",,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,02/10/22 - 02/11/22,"DELLINGER, KRISTEN, BS, MS, PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF NANOENGINEERING,THE JOINT SCHOOL OF NANOSCIENCE,AND NANOENGINEERING,NORTH CAROLINA A&amp;T STATE UNIVERSITY,"GREENSBORO, NC, 27401",
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,02/10/22 - 02/11/22,"DEO, SAPNA K, PHD",PROFESSOR,"DEPARTMENT OF BIOCHEMISTRY,",AND MOLECULAR BIOLOGY,MILLER SCHOOL OF MEDICINE,UNIVERSITY OF MIAMI,"MIAMI, FL, 33136",
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,02/10/22 - 02/11/22,"EVANS, CONOR LEE, PHD",ASSOCIATE PROFESSOR,WELLMAN CENTER FOR PHOTOMEDICINE,MASSACHUSETTS GENERAL HOSPITAL,HARVARD MEDICAL SCHOOL,"BOSTON, MA, 02114",,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,02/10/22 - 02/11/22,"FABRIS, DANIELE, PHD",PROFESSOR,DEPARTMENT OF CHEMISTRY,UNIVERSITY AT CONNECTICUT,"STORRS, CT, 06269",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,02/10/22 - 02/11/22,"FERREON, JOSEPHINE CHU, PHD*",ASSISTANT PROFESSOR,DEPARTMENT OF PHARMACOLOGY,BAYLOR COLLEGE OF MEDICINE,"HOUSTON, TX, 77030",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,02/10/22 - 02/11/22,"FITZGERALD, MICHAEL C, PHD",PROFESSOR,DEPARTMENT OF CHEMISTRY,DUKE UNIVERSITY,"DURHAM, NC, 27708",,,
ENABLING BIOANALYTICAL AND IMAGING TECHNOLOGIES STUDY SECTION,EBIT,02/10/22 - 02/11/22,"GERBER, SCOTT A., PHD",PROFESSOR,DEPARTMENTS OF BIOCHEMISTRY AND CELL BIOLOGY,AND MOLECULAR AND SYSTEMS BIOLOGY,DARTMOUTH MEDICAL SCHOOL,"LEBANON, NH, 03756",,
